Line_id,Line
"07BAD4F7-2418-4082-A27A-E51DC4B6BBEF","item tresdecim scutelle stagni cum iii platis stagni et duobus pitalfis sive potis stagni pervenerunt ad ipsos anthonium et petrum indivise"
"3042D02A-1909-4FF9-9652-76EE63138B5B","item pervenerunt ad ipsos anthonium et petrum duo tripedes una scanhada et iii scanhadoni"
"7F83EBA5-DC43-4AA9-ABA6-F583BEFEBF67","item pervenerunt ad prefatos anthonium et peyretum triginta linteamina bona et debilia novem"
"035C14DD-B9C6-42C9-B627-9F7C038CB8C0","item duodecim mape bone et iii pauci valoris"
"D703C5A7-C704-4B33-954C-516F8492FE01","item novem longerie bone"
"5D04DC6B-63EE-4F07-8B9B-DF9F8A1B8947","item vi tessos boni"
"0895601D-5175-437A-92E9-86FF59FD1865","item novem berroyes capacitatis iii panalium cum uno saco saucmate"
"7352DEF9-B283-4DFB-AEBF-F7FD7DFC1D8F","item unum cuebreliech novum"
"0C30D71F-4287-49A1-8227-792EE2C32C0A","item ii chalons boni"
"2F6D609A-24BB-413E-AF20-66C6F4FE6804","item iiii toalholas bone"
"A9B4229F-7972-47D3-B235-7F6154C3747B","item quatuor lanee novve et due debiles cum una bassachia"
"C4162B35-C5A1-4E5F-A151-959186104F89","item unum amoelherium cum flunia"
"A9897C2A-4CE6-4B7F-AB0F-2477B284E586","item una magna capcia cum duabus cayssiis parvis"
"3ACCEAA5-B011-4AE8-A3E5-03D182D10AC4","item in camera iuxta egredarium"
"84BCC817-F83C-4465-B6D0-7D103CC207BB","una colca fustea munita bassachia matalacio et traverserio"
"56FB310D-FCBA-4FB1-977C-746DC8D62223","item in alia camera iuxta aulam"
"EBB808F9-8E78-4C09-9EAF-39B890C2694C","una alia colca fustea munita bassachia matalacio et traverserio"
"48FD748D-8C55-433D-8737-9AF2A9D4E7E4","item una corona argenti et perlarum"
"CEFB6658-DE54-4634-9B5A-F422603144CE","item xii coufini vindemiandi"
"665ACCE6-3D8E-4C8E-A842-72AA85A208EE","item i parvum mantulum panni nigri"
"74DD6B33-757E-46A0-BAAD-CAC9FC90CD15","res mobiles suprascripte ^proxime^ usque capitulum sine item suprascriptum ^et^ ^etiam^ ^contenta^ ^in^ ^eo^ qui ?continet? discargadoyram trahedoyram canalletum cum emina et panale et cetera sunt pro indiviso inter dictos tutorem et pupillum videlicet peyretum santolhi"
"C024297B-7BA4-4842-A513-97FC56953888","item pervenerunt ad predictos anthonium et peyretum mulus ruffus cum alio mulo ruffo veteri et quoddam asino cum ___"
"3AFCB790-3E79-4E95-B9F4-C28095A66FA6","et primo quoddam hospicium situm in carreria aurivellarie in dicto hospicio"
"78B3CE55-1DEB-49E1-9D73-CC96751C17DF","item ii arquibans"
"0C07D614-49DB-405F-B60D-2B57722D2067","item ii capcias parvas"
"DC85F0E6-C566-4EB4-BBE3-7A92F204928C","item i tabulam edendi cum tabulonis"
"044F8439-9180-422E-821C-115BC4953046","item ii brocos"
"F9E8F97B-AE82-4AAE-90C0-CC1CAFBFA442","item x lintiamina omnibus computibus"
"117E3AD6-1EF6-4F4C-AA2E-52D5FF6AB7AD","item novem mapas omnibus computibus"
"2E5B739A-8857-4463-9D60-E37C7D67C4F3","item iii longerias"
"03B2E0E1-0EDB-4880-A691-44AF108B338B","item ii ?trisonos?"
"B0B80F70-4CBB-41B2-A8BA-24074CA6A480","item i parvam mapam pro dreyssatorio"
"C14BC939-5727-4F24-B31F-A148B167BC37","item iiii^or^ toalholas tales qualis"
"4CFDA012-6499-4A4E-8ABC-DAC8D55EEAB6","item circa ii salmatas annone"
"D18A6194-5FA5-4990-A928-CF32EC80528C","item i potum stagni cum pro– stagni"
"038CCE5F-2182-4946-B782-FE8514B00AD9","item duas paraxides stagni"
"D7E9BCD7-A3B9-4281-874F-CFA81A5FEAC1","item circa octo libras fili"
"4519B320-71D7-4633-95F8-9121ED875A94","in camera"
"61937E6A-8BF5-4E0F-81EA-562DF0C154E7","item i colcam"
"CCCE945D-EB33-490B-A8E1-56E36918A94A","item ii matalacia"
"A41EE45D-05BE-468A-BA1D-EF743157A716","item i pulvinar"
"9E45B23E-705C-40D1-8EE0-075771A0AAE4","item ii flassiatas"
"9FE61B3B-9B77-4DB2-9C72-0056F1B38543","item i arcam magnam"
"3572606C-A26C-45B9-92F5-C64FDFF98C47","item i capcietam parvam"
"326802F2-471E-4FB0-B30A-42D24600AB2B","item i bancale"
"E0C1BEAF-BF0E-427F-AFFB-3ECF25D5347C","item iiii^or^ petias cortinarum"
"3775D178-9CD8-4A76-94E0-82764A4A3005","item i crucibolum"
"7245C9BF-6511-4DB4-A8CC-9419B4F3AC5F","item i pellissonum dicti condam bertrandi"
"08B583AD-C8E6-44AE-BA08-4D2FFF1EE3A2","item i mantulum dicti condam bertrandi de livido"
"8906E2FA-C443-45C7-8473-134DCFC1EB1F","in focanea"
"AF4B76B1-64B0-45F6-9809-261536005574","item i tabulam cum tabulonis"
"72A6CA1D-010D-4A15-94F2-59E5D2E2F718","item i mastram"
"FBB6C608-2406-436F-A3B0-9742352FA849","item i tendedoyram"
"2C224C3B-60D3-4FC5-989C-ABF32423F10F","item i aliam tauletam"
"8113161F-3E63-4A3A-BF3A-ED6757215454","item i coffinum palme"
"E0A474FA-3587-4E00-B22F-4A1EE27571B1","item i tamis"
"5294EA49-60C3-4671-95EA-D3E2F1AD5319","item ii grasilhas"
"643F751E-AFD5-454A-AF72-A6989C25DFD6","item i sartaginem"
"31F55B8C-5F46-4E9E-9200-6A8272FE6EDD","item ii astes"
"A370F319-2807-4E57-A4B4-9F715E05F01F","item iii tripedes"
"30216756-DE2D-4381-ABFE-6A5DED5359E2","item sex sellas sedendi"
"744AFD31-7473-45AA-8463-4DA446ED642F","item i morterium lapidis cum trissono"
"CD54B99F-67C0-4B5A-8A4E-AE9B57C5C10D","item iii paneros"
"6DF70B49-C521-486F-A90F-26E109290B4C","item i tianum cupri"
"DCE922DB-E973-4FB1-9585-2A5B5271D615","item i cacobum"
"F9E084B9-DD4C-4330-BD74-F1E3FBF852E5","item i flassiatum"
"7CF06614-F2D0-496B-88E6-A525856E92F7","item i bassachiam"
"0C27E002-46D0-4EFE-B709-8663BFAD2906","item i sacum salmate"
"D8FB8610-FC61-49D6-8852-12E2E95BB1FA","item i candelabrum ferri"
"FB6FC679-75AA-4F67-8812-FDEF73858EDE","item modicam de ferramenta"
"E32701D1-1410-4527-95FA-C6DDECB12499","item i magnam bassinam"
"50BF61BD-15B4-47C0-8AD1-7235801C9AFD","item i parvam [bassinam]"
"DB59D11C-9E14-4703-AF43-26A8D185A237","item i lanternam"
"B1D2DAA9-4D1B-43E5-B16F-B44795599C1A","in butiga"
"7D21763A-D5C9-4021-B18B-876A0F2AC17F","item iiii engluges inter magnos et parvos"
"030622A8-CB66-4CBF-9CD5-36009EB7D2D3","item i longam balansam"
"479CF9FB-303D-4983-ACAD-56DC5A4C8FE4","item ii alios balansonos ?rotundes?"
"4AFB22C6-3CE4-4830-B443-95351C8F11C6","item xviii martellos inter parvos et magnos"
"A1E4F22B-8969-4AA2-8896-5F5683C5CCFC","item plus iiii^or^ parvos martellos"
"F2B0E26E-F458-4820-A0D0-1662C4A720B0","item i ?stayre? de ferro"
"C5BF7C62-7E45-4B3B-9705-213B2C23C085","item ii tores"
"72FC6FB7-8C5D-4D65-BA09-403573D3BEF7","item i trissonum ferri"
"0E70AFCA-7FCC-4ADA-B7E5-E61A3B75F1D0","item ii ferros pro faciendo taceas"
"FF54D5BC-9D94-43BC-A890-81406FCE7FCD","item v ?sizorias? ferri"
"B5245C64-2E54-4E51-9D20-71EFF4214AD1","item iiii^or^ tenalhas cum catena"
"C6B95E49-E88A-492B-8742-A3986CE10403","item iii turquesas"
"59C1EF12-48C5-432F-A41F-AE1826096F86","item iii tenalhas ferri"
"75C60F56-B59A-41F2-A09A-80EE1C4A2B6D","item i ?boteneria?"
"ACC40A9A-00F4-4491-9EEE-3B25ED6E90E9","item v ?filerias? ferri"
"63E86726-468E-4B1B-9F65-12C13CA8E7A3","item ii ?linges? ferri"
"4DC3BBB5-4D4D-4A45-AFD1-0866EBA7151D","item iii mollos ferri"
"B5EA7DD7-2D67-489B-8F04-A6849FC3F7A2","item i tenalham longam ad ?treandum? argentum"
"47E2B13A-41D3-4113-BC72-5BA3CB043665","item iii ?englinnes?"
"754836FD-557D-4CD4-8CE0-C98D65164DB6","item i servelleriam antiquam"
"7145BD68-6B57-4E17-9A3E-7A52E0C46D12","item i bloquerium"
"11C23AD5-814E-44B0-8F98-6F8F9CF4B5E5","item ii olerias"
"2367C316-EC23-4E2A-9162-E982347C63FD","item i luquetum"
"1CF4F445-D253-4568-B580-A28B4FB2EE99","item octo pecias ?tinors? de lotono cum pomo et cruxifixe cum ?caffonis?"
"DB9B4E7A-52DD-47D1-8B69-802350C71222","item i pedem reliquerias de cupro in quatuor peciis"
"598C7121-C34A-445C-99C7-68225489F3A4","item xliii ?molles? tam de lotono quam de plombo parvos"
"19CDFA48-871E-4428-BFD6-2FDD29522050","item novum patonos de cupro pro magna cruce"
"CC73250A-4394-4EF4-ABDB-C02E1B5FB7A0","item ii grataboyssas"
"7D3311F7-7CC2-4022-982D-CC3B2C8A2E1E","item circa i libra lapidis pro esmantar diversorum colorum"
"8BEA731D-5932-43F6-8545-E9BE58BF57FF","item i capcietam modici valoris"
"BF316F70-57C7-4399-BB07-5875FB1F0A71","item i cofretum longam modici valoris"
"FD458E31-22FB-442C-A5A5-802AC3AB02EA","in camera inferiori"
"747A3498-8E41-4AEE-AEE4-44ACC78B7622","item iii capcias"
"458DEABD-4E61-4735-AD14-9CC1FF17AC6A","item i bassinetum cum ramalho"
"9664B7CA-CCB0-4FA5-AF36-CFB595F06A09","item i colcam"
"BE7C680E-887A-47F6-8C25-89265DA1051B","item i matalacium"
"5E71309F-83D8-49F0-B9EA-5D927DE6F00F","item iii aurelherios"
"5C1A3041-22AA-4878-828F-A4F83AD9B107","item i coyssinum"
"7C35C0B7-3C1B-4469-B983-84098FF8B24B","item i flassiatam et i copertorium lane"
"D3280FAD-B7CE-4186-96B1-E31B32BAFCED","item i bredolam"
"6D6C2742-44B5-4C11-AD0A-FF82B86951BC","item i bancum"
"438AF831-0B1A-4053-AD53-DD64A4F1AFCC","item i canellum"
"69806844-A781-43AB-A3E5-24A28276E0D6","item iii potensas"
"B19397CE-4837-4136-AA67-84D8ADF81455","item iii englinnes magnos"
"7EF38262-2158-4F6D-BB0F-9BDD3CE100D8","item i tas a ?fentojene?"
"B626F749-2629-4723-BD53-A823D614B45D","item iii ferros vocatas vidastes"
"85350538-B175-4949-ABF7-2F8F1E148507","item i potensam"
"C81AB471-3CA1-4AC6-B00A-FF86BEA9B8CE","item i ronc"
"3A220184-7D39-45A9-B48E-BDD031D7BA9B","item i totham bonam"
"6F55F36B-219D-4311-9204-F573E3A7C5A0","item viii^o^ tas ferri"
"B9603E87-C36B-48CC-BB53-7D7FC96A194E","item v parvos englunies"
"9787244A-FCDA-4CA2-8549-3696CD02E870","item ii borcellas"
"044CD044-56A1-447D-800E-E3B8D72EE418","item alias ii tothas"
"0A4A85BF-5478-495F-AA74-BF8AA459CFDD","item ii vinaterias de cupro"
"6F5AD863-FEDD-4A1A-81FB-564223C84103","item i nanetam de cupro pro tenendo enseus"
"B9C8BBE4-E3C4-4A80-BD85-B8845B82FE25","item xviiii limas"
"B245AA68-5F95-4481-B181-A7CF3F1B7CD3","item i baulass parv fuste cum"
"50C7E9D5-0198-47A5-931E-7FCBB444A21E","item xxxi ponchas a talha sigillos"
"A87FBC8B-1CD9-422E-8E42-6B5027359DA0","item xiiii botayrolas de talhas"
"4771730C-9064-4BA6-99ED-F84BEA39AED7","in penore"
"DDD03180-EEF2-411A-A4A5-8D7FC0655DA5","item v botas quarum ii sunt plene vino rubeo"
"4A83B8F9-091F-4DC7-B630-ECC8B5184BD3","item i tormundam"
"E05BC969-2A2B-456C-9405-F14C2222F91F","item iii pavesia"
"7D44468A-3BA8-4DFB-B6E0-C1368DCB37B0","item iii bancos"
"5C20B0AF-EBA8-4817-BEF7-9B9F59930E1E","item v pargamenas ?cumputas?"
"5713F65A-E915-4A6F-9926-DB6FC9A0A312","item iii balansias"
"E8B55301-B5C8-4DF6-94E1-80762472E4D1","item ii bolhon de marc xv marcharum et vii unciarum"
"808B3684-BB54-4756-B963-4D8F0BB3B8AF","item i aliud bolhon octo marcharum"
"E39B5908-2CA9-40AA-B9D9-3C5DA1D6D1E0","item i gabiam pro ?taulino?"
"D548FFA0-187F-476E-AE0D-BD495604B4AF","item item i scalam"
"FE5B6AD3-C779-4D2D-AEEF-D4AE68456301","item i par ?bomarum? pro ?fenia?"
"5D3A9584-F007-4339-8245-ED3F6B1F2907","item primo tresdecim lintiamina trium telarum"
"80799BAD-38A0-4544-AFF1-232ADA75D833","item xvii lintiamina duarum telarum"
"143D7BD1-AB8C-4A1B-AB5D-6789C7904237","item ii culherios argenti qui non sunt marcati"
"9BCF3DDF-6FB8-4495-A9C2-0B01D7306020","item vii mapas bonas"
"CBA30576-EC20-4E46-9C4A-BCADB80603CD","item iii longerias bonas"
"F0F7F7F3-763F-44F1-983E-FE4FD3433795","item v lodices inter quos est una rubea nova"
"8DA117A5-C46D-4E8D-B8D3-59B081439BFD","item unum copertorium rubey"
"D2A3B889-4C03-41F9-B43B-43ED1BAE4977","item iiii^or^ pulvinaria"
"D6A9BDD4-9E8F-475A-A04F-3CCF61B33F03","item i culcitra"
"457E2F07-789D-4B37-98EC-2280B8164449","item v matalacia"
"24B68EC8-71B1-4F2D-9F87-153B8C3AB3F5","item ii colcas fuste"
"084D0BE8-5BFE-434E-B6FD-7E4A9AF49CB0","item ii pentos novas"
"A7B25006-FDBA-49F0-80F8-DD5DF2DA23AF","item v pans cortinarum lividarum"
"8A54497D-119B-4E18-9C85-78845C925CB5","item iiii sissoria magna"
"77543814-FEF4-4B7A-8D59-7A8616E65825","item iiii parva sissoria"
"A0695515-2B66-4F00-8857-3977C4575020","item iii platos stagni"
"BE78644B-107B-4F00-A09E-10D2F54100CF","item vi scutellas stagni"
"1E6AAA0F-94D4-4CE1-A545-B6458CC0002B","item iii potos stagni"
"922DC528-EAD1-43BF-BD64-9BFFB17D96DF","item iii myssirabas stagni"
"521BD1AB-027C-44C5-9198-2F76A082C45B","item iiii candelabra ferri in quo est ?unius? magna"
"22105D40-854B-4258-B2F5-E4F639390602","item iiii capsias"
"CB8CB661-D7FA-490F-8538-D2D509199136","item i bassachiam"
"25C77B85-B874-4076-8161-74E8DBFDF2C7","item i bredolam"
"58D0EE30-509A-4B3C-8C9A-453B4FA1AF58","item ii bassinas"
"593E9971-DE41-454F-8BBF-7DC444704D24","item i tabulam edendi cum tabulonis"
"D76EFD64-843B-4736-B88F-55BC64F3635E","item i tabulam tendendum"
"7E9096E7-3607-49E1-B9AD-367042CC8DAD","item i mastram"
"70025AF1-1A20-499C-9BAF-04041AED6732","item vi sellas"
"91C6C1FE-C7BC-4180-8D7B-A8FF6B6ABC44","item ii tripedes"
"179029F3-F47F-4446-B9A5-2C0CDBA08E1C","item i calfatorium cupri"
"3B69FB72-92EA-479F-AFCE-CEC744961137","item ii salerias stagni"
"E781FBE0-F5D1-495D-BAD8-82606658CBB3","item i sartaginem"
"68D01D73-D189-4B95-A463-E8268ED308D1","item i grailham"
"0CBACE02-B6B2-4BE7-8D17-CE1C7EBE9944","item i gratuam"
"BB7F1AD9-702C-47EE-99E5-F2529F04A3FA","item ii culherias"
"A557EA4C-1AB2-4AD2-B84A-EA74D5ED21B8","item i paletam"
"91B261EA-5836-4E89-B2CA-C55BD3059ED3","item iii astes"
"294DBBB6-1C78-4D63-B072-CA6191A9B5BC","item i bancal"
"C2A5AE12-8AB4-49C2-8B1A-1A696D04C819","item ii flaciatas listatas pauci valoris"
"5E367E9F-F06A-455E-A879-3C1BBD1CCC32","item iiii broqui"
"70339307-928D-49D5-B120-B516659E442D","item i paneriam"
"88D24270-B096-4827-9333-7467228707B2","item i coffinum"
"828C7926-BAF8-4028-8304-1F4465C793F2","item viii sissoria spissa"
"17231001-991C-419F-A34A-E1A56AB0010D","item ii morterios lapidis"
"CF17D191-1CD0-43E7-A1E0-A8CBF4A8828A","item i morterium fuste"
"D73A043D-39CA-4003-A20F-2BC89CED592E","item i camisiam"
"D765376F-50F0-449E-8520-3C55DC2ED42A","item i saleriam fuste"
"25CBF930-CD4F-445F-BACC-EEC0319F6793","item i cacobum parvum galee"
"58A30DE2-0193-442C-9238-795BF292413D","item iii picas novos"
"931C2952-7169-40EE-94F1-45A115529C34","item ii tripedes novos"
"6F77752A-D616-4871-A39E-3DA5BDE503CA","item iii rebrondados novos"
"D3E3C2D5-8372-4993-8A65-DBF567DF669C","item i securim novas"
"E6D3B982-C390-4BB9-A704-B519E9BD7E5D","item xviiii serretas novas"
"F062FE96-ACD5-4400-B2DC-C9E3652E7428","item ii grailhas novas"
"5E2B2D08-5B47-4B0C-97F8-6C619FE444F7","item i ?partitorium?"
"FC160E78-5B49-4D6E-A745-2AA46654BA4D","item i relham novam"
"64FA9C8E-68F4-4F4C-B71F-D91053C0057E","item ii grasals fuste"
"6D217C9A-8E68-4E86-BB09-C728883F8E7D","item i raupam rubey cuiusdam petri de sancto ?jude? quam restituere eidem voluit"
"501E4B7E-7AEF-435C-891D-BCC48A003ABB","item i molam amolandi fornitam"
"E17BD345-3D07-4FA3-86F6-0CC9FB1BFDAF","item i par ?bougarum?"
"6D964DD2-8AEA-4547-A00A-08770EDFE0AE","item i englugium"
"BAE3D1F7-32EF-4CC8-88A1-7A62FB9459DD","item viiii tovalhas"
"29E05D70-1243-4FAC-A566-ED3FC7D292CF","item iii botas"
"E39DFB85-A9C1-40AF-99E3-D436A8586E31","item iii marteletos ferreas"
"34DC24F5-DF46-44EB-A32E-44874374C4E6","item viiii martelos tam magnos quam parvos"
"82F1C22A-3E48-456E-9202-DDAE272E3239","item ii cohieras"
"893D8AB3-BA1C-41AB-A241-14932EF20BF1","item xxii libras` fyli"
"905F0A27-E301-4DDF-B89D-74D81AEE2596","et primo unam colcam fusteam sive fundotem unum lodicem cum duobus linteaminibus illaceratis precio ___ i florenum ½"
"C3DAE7EE-F01A-4228-BA78-87B53719E8E9","item unam chopam muliebrem panni mesclati ?atineis? quasi devastatam et destructam precio ___ i florenorum"
"D29BD30D-9E08-4FC8-823D-3C4ED61B44D9","item unam tabuletam ad comedendum cum suis submensalibus unum bancum et tres sellas parvas modici valoris unam toalhetam illaceratam et unum toalhonum precio ___ vi grossorum"
"8DEDCA0C-3A96-4181-B58B-7F21AA5F3F6D","item unam mastram fractam unum thamisium duas banastas modici valoris ad faciendum pannipurgiam et unum cruvellum pauci valoris precio ___ ii grossorum"
"FD90A900-59D1-4350-9D31-38450C79ECD2","item vii cissoria fustea tres scutellas fuste tria cloquearia fustea et unum broquetum precio ___ ii grossorum"
"70E111A6-ACA5-4AC6-BF78-4F898EF095C3","item unam botam mene debilem precio ___ vi grossorum"
"ACD46850-B617-4157-BF0B-5D584BD3FC11","item unum parvum muletum senem et multum macerum pili bochardi cum uno basto precio ___ iiii^or^ florenorum"
"894B25BC-5DD8-420D-9CB3-57D565B926C3","item unam mastram fractam unum thamisium duas banastas modici valoris ad faciendum pannipurgiam"
"358C0A20-6623-488A-A6BC-8CDC200C946B","quequidem precia tam bonorum mobilium quam dicti muleti summam ascendunt septem florenos et x grossos"
"444A4C6A-7292-40A3-B467-73533B7B142D","et ut habet ?recipere? et adhuc et ?emparare? dicta hugueta in et super bonis quibuscumque dicti petri melerii eius mariti pro complemento sue dotis predicte ac etiam expensarum superius particulariter declaratarum videlicet quatuordecim florenos et quatuor grossos nulla alia bona mobilia vel immobilia dicti petri ut retulerunt dicti domini extimatores minime reperiantur"
"55F5301F-92BC-43A9-81C5-A99FB9ACA8EB","et primo i lodisse ___ grossorum vi"
"D12EC456-D96F-4ACD-AA27-A8E7DEBF9BA3","item colcam ?postam? ?sive? fons ___ florenorum i"
"159C3380-2657-4C93-9F3A-E8947F693914","item unum matalassium parvi valoris ___ florenorum i"
"A012334A-466A-40E8-94AD-563C659ED8A4","item unam lodissem ___ grossorum xviii"
"C6E2E9DE-97E9-42E6-86D1-D055E29F73AC","item duo linteamina antiqua ___ grossorum iiii^or^"
"A324CC19-B05E-4B4D-BE1B-B3E0ABADCD6C","item unum pulvinal ___ grossorum ix^o^"
"73994D84-352E-4446-BA83-068203F5B5FF","item unum scannum antiquum ___ florenorum i"
"824BFE17-F6D9-4593-A8BF-90EFC17B1FF8","item vi linteamina lacerata ___ grossorum vi"
"D5B9DD88-9362-4AB0-9080-15496568B531","item iii cessors ___ grossorum iii"
"5E8244E6-D371-4876-97B2-3ACC59FDAC62","item unam capciam duorum meganorum antiquam ___ florenorum ii"
"DBFC458C-3FEF-4119-9F6F-FFFEB9DDBB93","item unam parvam capciam parvi valoris ___ grossorum vi"
"0A46C4E8-510C-4DBA-A18B-DC3BB269E401","item unam tabulam comensale sine tabulis ___ grossorum iiii^or^"
"2A5A8B12-FC59-443E-B28D-4D3B581A1F2A","item ii capcias antiquas ___ grossorum vi"
"3A30A226-0F62-45B5-B7FA-BA4B7CAB2057","item unam colcam i matalassium i pulvinal unam flassiatam ___ florenorum v"
"93E45B32-65F2-4C3A-B207-D606E1BC5A47","item unam albalistam i sench paussi valoris ___ grossorum vi"
"6FED1277-E196-4D9C-9560-5C9F179A5789","item unam lanssam ___ grossorum iii"
"41865344-4AAF-4112-B15B-CF1FA3B67261","item unas bogias corey ___ grossorum iii"
"BB968E61-9AF0-4BFC-8A72-2DF6386DA2A9","item unam tendedoyram i taulo de tabula pauci valoris ___ grossorum i __"
"77650475-B43F-4D7D-B800-835C65D3DD85","item sex sacas pauci valoris grossorum ___ vii __"
"44476469-7863-4FA0-ADC5-47389614032C","item sex mapas et unam longeriam pausi valoris ___ grossorum vii __"
"9847745A-ADD4-43E4-803F-7BE3480D23FD","item unam mapam que est de pignore per novem grossos ___ grossorum ix"
"33B3D8C3-0091-4056-A1DA-42E2941258D2","item tabulam ad tendendum antiquam ___ grossorum i __"
"D01B9D19-EB53-4F19-8D3D-B1BD0DADE221","item unam tauletam cum ii tabulonis unum bancum cum quinque cellas ad sedendum ___ grossorum vi"
"730232A6-E55D-428B-8208-82E42393CD8D","item unum pestrin ___ grossorum vi"
"D0577B44-B097-40E3-9212-388B5CACD0D1","item unum tabularium parvum cum pede ___ grossorum iii"
"6928E43C-B653-4301-842A-0B67C2E25A6C","item iii brocos unum broquetum ___ grossorum ii"
"52DE86A8-5A6E-4998-9E0D-62F41E1DC154","item duos mortier ii trissonos ___ grossorum vi"
"4C366B50-ED3A-48D5-A919-4D6E4E3CD2E5","item unam tabulam ad tendendum ___ grossorum iiii"
"3F18D09E-F44E-4ACE-B8A9-121EDCCDBB9A","item unam capsiam antiquam ___ grossorum ii"
"1CC0DC5D-A0BE-4BD9-BDCB-569BB6EFA50A","item duos baral i caderiam ___ grossorum v"
"F40B9E45-F594-460E-97E2-7C384E95A858","item unum andes et unum bres puorili ___ grossorum iii"
"70F0863C-F588-40E1-BA00-A93CF8519E64","item unam colcam i matalassium i unam lodisse i pulvinal pauci valoris ___ florenorum iii"
"1CE4ECB4-D5EF-41E3-A1DD-9EBF368A796A","item unam jarram cum aliis munidariis ___ grossorum ix"
"EDF48EA5-59B9-4E54-AD81-9B4CF69AA070","item unam capciam antiquam cum aliqua quantitate podassorum ___ grossorum vi"
"07A91E26-0692-46EE-8F4D-26A7C601F605","item ii crussibola et i tetena ___ grossorum iii"
"1DA6BF4B-1962-4597-B8FE-A8E7E637830F","item iii barrillas iii celletas ___ grossorum iii"
"2E638525-464C-490C-B7FA-F12E10A8D78F","item unam payroletam parvam ___ grossorum iii"
"C891DBA4-9997-402C-A94C-26B330517B58","item unam sartaginem i lanternam ___ grossorum iiii"
"750D751D-2E87-4B2A-8171-EFE04280C694","item unam tinam vinariam parvam cum tribus plechis unam torcular unam descargadoyra unum pontem cum lecto tine ___ florenorum viii"
"9689EDA9-64DF-4442-9946-504DD678AC55","item unum tabularium ad vendendum vinum ___ grossorum vi"
"9D17205A-1246-4995-B0DA-D7DE3F03CEA9","item duo vasa vinaria parvos et unam botam ?vinaygiacra? ___ florenorum vii"
"AD1FE3F0-0BF9-4928-9567-D72D3B907065","?summa? bona mobilia supra extimata xli florenorum xi grossorum"
"91783453-5ABB-4F9A-BC1A-4119BC188927","item plus extimavunt et adhuc extimant quoddam hospicium scitum in carreria aurifabrie quod ___ fuit magistri petri tenchurerii et confrontatur cum hospicia gautelmi marquesii macellari quod olim fuit andree ?rigride? ab una parta et cum hospicio dicti stephani rogerii et ante cum carreria aurifabrie et de retro cum transversia masselli precio centum quindecim florenorum auri et ?serviet? monasterio sancti salvatoris solvendo in festo sancti thome"
"F96185C3-2D8A-4A17-9970-F51FFC3B411E","item et quodddam hospicium in quo fit ?boqueria? situm in descenduda bone carrerie et confrontatur cum hospicio antoni marquesii et hospicio johannis mensalli et cum carreria ?benderiarum? precio decem et novem florenorum cum dimidio et servet curie regie duos florenos"
"61CEB22A-A3C5-4A33-8D35-48E30DCC09CA","et sic est extima completa"
"7D52A4C9-FA50-4AAD-BC4A-46AE1D43A376","primo quoddam hospicium totum situm in carreria subtus cayssariam confrontatum cum ?hospicio? et cum hospicio heredum anthonii de ?sapeti? et cum carreria"
"9B29BF44-147F-4AB4-A055-02ACC96E5705","item i colcam fusteam"
"173DCE14-2270-4556-AC05-0DBFF985AB7C","item iiii ?cartinis?"
"054F5E84-B3A5-48F9-8CB1-2C508916E124","item ii dardos"
"F869BBAD-5613-49EB-BB51-0B5077C22836","item i tabula cum tabulonis"
"01D1BFD4-7B48-4A0F-897B-EAE509890B7D","item iiii bancos"
"0A880FF9-E1E4-41D2-82A6-14BBBB35F300","item iii carcays"
"F2BB7CF9-AA1F-4A03-A101-6AC8829919B8","item i avansbrassos"
"085BE74D-4711-4BEB-AA37-D8F33C8FF9CD","item i cultellum"
"6F0858CE-C145-4644-9731-423368158D3E","item i par stivallorum"
"2584F59B-BA74-4D19-B19C-BE5EE7891E29","item i morterium fuste"
"555C73FC-01DD-45EB-A16E-DF34C0E65B38","item i patres de coralli"
"C2EE29C5-E9FB-404B-9763-AD07AEE37ED3","sequuntur bona mobilia extimat"
"68EC81C0-893D-47EC-B323-A951907F3966","et primo in camera superiori hospicii dicti anthonii boneti"
"F171388D-7A8A-4505-9AE3-175DEC059110","unam colcam taulatam munitam de una bassachia uno parvo matalassio duas flassiatas pravas duo pulvinalia omnia precio ___ florenorum trium grossorum iiii"
"CF493E0B-5D17-4EF3-84AD-1EA2B504297C","item unam capsiam vacuam et unum bancum ___ florenorum unus"
"1826E4ED-759E-4B15-85B9-79FFD5D5327A","item unum sacum de lana et unum tros de antiquum ___ grossorum iii ?flassadonum?"
"DF13197F-7461-4A93-A78D-DA5B7CC50AAE","unum pitalphum terre pulcrum pro tenendo bazilier et unum medium pavesium et tres barrillas ?vacuas? ___ grossorum v"
"9E866F3B-7FE9-45DE-9CAA-58D521DA441C","item quatuor linteamina cruda sive ?nova? florenorum iii"
"97A813E1-0FC9-417D-8B25-1E2A79FCD5D8","item duo linteamina alba ___ florenorum i grossorum ii"
"F731A846-0D0B-4DEB-BBD9-1DB36F12821A","item duo parva linteamina ___ grossorum iiii"
"B308758C-D896-499A-81A7-FA4711389B86","item quatuor mapas parvas ___ grossorum viiii"
"40ADDAAF-239B-499F-BED2-E40AF67F7ACE","item unam longeriam duo cessors duo torquamans unam camiziam et unas femoralha sive brayas ___ grossorum vi"
"FA0B7EB4-5001-4EB3-AEED-2C35EADDE53F","item unum candelabrum unum crusibolum sive calelh et de ferramenta minuta ___ grossorum i"
